,date,temps_enso,ghg_temp,aero_temp,nat_temp
5784,2232.0,,4.363463919122036,-0.3170444277448692,-0.03563211791658059
5796,2233.0,,4.367836247087229,-0.31703075889730303,-0.0356082573359985
5808,2234.0,,4.3721877544823,-0.3170171551393638,-0.03558451037701348
5820,2235.0,,4.376518540452675,-0.3170036161611015,-0.03556087649857135
5832,2236.0,,4.3808287036716544,-0.31699014165404227,-0.03553735516219434
5844,2237.0,,4.385118342342658,-0.31697673131118076,-0.03551394583196888
5856,2238.0,,4.3893875542014635,-0.3169633848269739,-0.03549064797453334
5868,2239.0,,4.393636436518438,-0.31695010189733325,-0.03546746105906593
5880,2240.0,,4.397865086100753,-0.3169368822196188,-0.03544438455727256
5892,2241.0,,4.402073599294592,-0.31692372549263137,-0.03542141794337481
5904,2242.0,,4.406262071987345,-0.31691063141660614,-0.035398560694098004
5916,2243.0,,4.410430599609794,-0.31689759969320574,-0.0353758122886592
5928,2244.0,,4.414579277138291,-0.3168846300255135,-0.035353172208755404
5940,2245.0,,4.4187081990969155,-0.3168717221180266,-0.03533063993855169
5952,2246.0,,4.422817459559635,-0.3168588756766495,-0.03530821496466953
5964,2247.0,,4.426907152152447,-0.3168460904086869,-0.03528589677617501
5976,2248.0,,4.430977370055508,-0.3168333660228373,-0.03526368486456726
5988,2249.0,,4.435028206005263,-0.31682070222918657,-0.03524157872376682
6000,2250.0,,4.4390597522965525,-0.3168080987392009,-0.03521957785010413
6012,2251.0,,4.44307210078472,-0.3167955552657204,-0.03519768174230806
6024,2252.0,,4.447065342887704,-0.31678307152295293,-0.035175889901494464
6036,2253.0,,4.451039569588118,-0.3167706472264671,-0.03515420183115486
6048,2254.0,,4.4549948714353285,-0.31675828209318574,-0.03513261703714506
6060,2255.0,,4.458931338547513,-0.31674597584137987,-0.03511113502767395
6072,2256.0,,4.462849060613718,-0.3167337281906621,-0.035089755313292274
6084,2257.0,,4.466748126895891,-0.3167215388619802,-0.03506847740688148
6096,2258.0,,4.470628626230935,-0.31670940757761057,-0.03504730082364262
6108,2259.0,,4.474490647032721,-0.31669733406115225,-0.03502622508108533
6120,2260.0,,4.478334277294094,-0.31668531803752065,-0.03500524969901678
6132,2261.0,,4.482159604588891,-0.3166733592329408,-0.03498437419953079
6144,2262.0,,4.48596671607393,-0.3166614573749416,-0.034963598106996924
6156,2263.0,,4.489755698491,-0.3166496121923494,-0.03494292094804963
6168,2264.0,,4.49352663816883,-0.31663782341528157,-0.03492234225157748
6180,2265.0,,4.497279621025065,-0.3166260907751411,-0.03490186154871246
6192,2266.0,,4.501014732568216,-0.31661441400460977,-0.034881478372819186
6204,2267.0,,4.504732057899614,-0.31660279283764237,-0.03486119225948442
6216,2268.0,,4.508431681715344,-0.31659122700946046,-0.03484100274650636
6228,2269.0,,4.512113688308178,-0.3165797162565465,-0.03482090937388419
6240,2270.0,,4.515778161569495,-0.3165682603166379,-0.034800911683807556
6252,2271.0,,4.519425184991192,-0.3165568589287207,-0.03478100922064615
6264,2272.0,,4.5230548416675855,-0.3165455118330241,-0.034761201530939326
6276,2273.0,,4.526667214297306,-0.31653421877101423,-0.03474148816338579
6288,2274.0,,4.530262385185183,-0.31652297948538816,-0.034721868668833256
6300,2275.0,,4.533840436244116,-0.3165117937200685,-0.034702342600268304
6312,2276.0,,4.537401448996946,-0.3165006612201971,-0.0346829095128061
6324,2277.0,,4.540945504578312,-0.31648958173212943,-0.034663568963680357
6336,2278.0,,4.544472683736495,-0.3164785550034288,-0.03464432051223314
6348,2279.0,,4.547983066835262,-0.31646758078286064,-0.03462516371990491
6360,2280.0,,4.551476733855697,-0.31645665882038665,-0.0346060981502245
6372,2281.0,,4.554953764398024,-0.3164457888671593,-0.03458712336879917
6384,2282.0,,4.558414237683416,-0.31643497067551596,-0.03456823894330473
6396,2283.0,,4.561858232555805,-0.31642420399897336,-0.03454944444347563
6408,2284.0,,4.565285827483675,-0.3164134885922218,-0.03453073944109525
6420,2285.0,,4.5686971005618515,-0.31640282421112015,-0.03451212350998606
6432,2286.0,,4.5720921295132815,-0.3163922106126894,-0.03449359622599995
6444,2287.0,,4.575470991690804,-0.3163816475551078,-0.03447515716700857
6456,2288.0,,4.57883376407891,-0.3163711347977052,-0.03445680591289369
6468,2289.0,,4.5821805232954995,-0.31636067210095725,-0.03443854204553765
6480,2290.0,,4.585511345593625,-0.3163502592264804,-0.0344203651488138
6492,2291.0,,4.588826306863231,-0.31633989593702627,-0.03440227480857706
6504,2292.0,,4.592125482632882,-0.316329581996476,-0.03438427061265448
6516,2293.0,,4.595408948071484,-0.31631931716983525,-0.0343663521508358
6528,2294.0,,4.5986767779899935,-0.31630910122322886,-0.03434851901486415
6540,2295.0,,4.601929046843129,-0.3162989339238951,-0.03433077079842677
6552,2296.0,,4.60516582873106,-0.31628881504018075,-0.034313107097145655
6564,2297.0,,4.6083871974010995,-0.3162787443415357,-0.03429552750856847
6576,2298.0,,4.611593226249386,-0.3162687215985076,-0.03427803163215928
6588,2299.0,,4.614783988322551,-0.3162587465827369,-0.03426061906928947
6600,2300.0,,4.617959556319385,-0.31624881906695135,-0.03424328942322864
6612,2301.0,,4.621120002592496,-0.3162389388249609,-0.03422604229913561
6624,2302.0,,4.624265399149957,-0.3162291056316527,-0.03420887730404937
6636,2303.0,,4.627395817656943,-0.31621931926298585,-0.03419179404688013
6648,2304.0,,4.630511329437369,-0.3162095794959862,-0.03417479213840047
6660,2305.0,,4.6336120054755146,-0.31619988610874167,-0.0341578711912364
6672,2306.0,,4.636697916417635,-0.3161902388803966,-0.034141030819858594
6684,2307.0,,4.639769132573579,-0.31618063759114706,-0.034124270640573544
6696,2308.0,,4.642825723918388,-0.316171082022236,-0.034107590271514866
6708,2309.0,,4.645867760093887,-0.3161615719559478,-0.034090989332634596
6720,2310.0,,4.648895310410274,-0.3161521071756037,-0.03407446744569449
6732,2311.0,,4.6519084438477,-0.31614268746555685,-0.03405802423425746
6744,2312.0,,4.654907229057839,-0.3161333126111872,-0.034041659323678954
6756,2313.0,,4.657891734365457,-0.3161239823988966,-0.03402537234109845
6768,2314.0,,4.660862027769956,-0.3161146966161042,-0.034009162915430956
6780,2315.0,,4.66381817694694,-0.31610545505124144,-0.03399303067735853
6792,2316.0,,4.666760249249744,-0.316096257493747,-0.03397697525932188
6804,2317.0,,4.669688311710978,-0.3160871037340624,-0.03396099629551203
6816,2318.0,,4.6726024310440435,-0.3160779935636271,-0.03394509342186191
6828,2319.0,,4.675502673644666,-0.3160689267748735,-0.0339292662760381
6840,2320.0,,4.678389105592396,-0.3160599031612228,-0.03391351449743261
6852,2321.0,,4.6812617926521245,-0.31605092251707945,-0.03389783772715459
6864,2322.0,,4.684120800275576,-0.31604198463782723,-0.033882235608022206
6876,2323.0,,4.686966193602798,-0.31603308931982416,-0.03386670778455449
6888,2324.0,,4.68979803746365,-0.316024236360398,-0.03385125390296322
6900,2325.0,,4.692616396379278,-0.31601542555784157,-0.033835873611144915
6912,2326.0,,4.695421334563586,-0.31600665671140843,-0.03382056655867273
6924,2327.0,,4.698212915924699,-0.3159979296213077,-0.033805332396788526
6936,2328.0,,4.700991204066413,-0.3159892440887002,-0.03379017077839494
6948,2329.0,,4.703756262289655,-0.31598059991569344,-0.03377508135804742
6960,2330.0,,4.7065081535939175,-0.31597199690533734,-0.03376006379194641
6972,2331.0,,4.709246940678695,-0.3159634348616196,-0.03374511773792947
6984,2332.0,,4.711972685944915,-0.3159549135894613,-0.03373024285546352
6996,2333.0,,4.714685451496357,-0.31594643289471275,-0.033715438805637044
7008,2334.0,,4.717385299141071,-0.3159379925841484,-0.03370070525115241
7020,2335.0,,4.72007229039278,-0.315929592465463,-0.03368604185631814
7032,2336.0,,4.72274648647229,-0.31592123234726693,-0.03367144828704129
7044,2337.0,,4.725407948308874,-0.3159129120390821,-0.03365692421081985
7056,2338.0,,4.728056736541671,-0.31590463135133734,-0.033642469296735124
7068,2339.0,,4.73069291152106,-0.31589639009536447,-0.03362808321544423
7080,2340.0,,4.73331653331004,-0.3158881880833932,-0.03361376563917258
7092,2341.0,,4.735927661685593,-0.3158800251285479,-0.033599516241706415
7104,2342.0,,4.738526356140053,-0.3158719010448424,-0.033585334698385386
7116,2343.0,,4.741112675882454,-0.3158638156471766,-0.0335712206860951
7128,2344.0,,4.743686679839887,-0.31585576875133153,-0.03355717388325986
7140,2345.0,,4.746248426658835,-0.3158477601739655,-0.03354319396983522
7152,2346.0,,4.748797974706513,-0.3158397897326099,-0.03352928062730079
7164,2347.0,,4.751335382072199,-0.31583185724566504,-0.03351543353865293
7176,2348.0,,4.753860706568553,-0.31582396253239603,-0.03350165238839756
7188,2349.0,,4.756374005732941,-0.31581610541292854,-0.033487936862542894
7200,2350.0,,4.758875336828741,-0.31580828570824476,-0.03347428664859241
7212,2351.0,,4.761364756846644,-0.3158005032401794,-0.03346070143553761
7224,2352.0,,4.7638423225059645,-0.3157927578314156,-0.033447180913851016
7236,2353.0,,4.7663080902559205,-0.3157850493054808,-0.03343372477547907
7248,2354.0,,4.7687621162769265,-0.3157773774867429,-0.03342033271383514
7260,2355.0,,4.771204456481872,-0.3157697422004058,-0.03340700442379254
7272,2356.0,,4.773635166517395,-0.31576214327250635,-0.03339373960167753
7284,2357.0,,4.776054301765149,-0.31575458052990923,-0.03338053794526248
7296,2358.0,,4.778461917343067,-0.31574705380030393,-0.0333673991537589
7308,2359.0,,4.7808580681066175,-0.3157395629122003,-0.03335432292781064
7320,2360.0,,4.783242808650049,-0.3157321076949249,-0.03334130896948704
7332,2361.0,,4.785616193307639,-0.31572468797861675,-0.033328356982276174
7344,2362.0,,4.787978276154935,-0.31571730359422423,-0.03331546667107806
7356,2363.0,,4.790329111009977,-0.31570995437350025,-0.03330263774219796
7368,2364.0,,4.792668751434533,-0.31570264014899907,-0.03328986990333966
7380,2365.0,,4.794997250735312,-0.3156953607540725,-0.03327716286359885
7392,2366.0,,4.797314661965187,-0.3156881160228655,-0.03326451633345649
7404,2367.0,,4.799621037924392,-0.31568090579031327,-0.03325193002477217
7416,2368.0,,4.801916431161737,-0.31567372989213677,-0.03323940365077757
7428,2369.0,,4.804200893975801,-0.3156665881648392,-0.03322693692606997
7440,2370.0,,4.806474478416114,-0.3156594804457024,-0.033214529566605665
7452,2371.0,,4.8087372362843634,-0.31565240657278315,-0.03320218128969357
7464,2372.0,,4.810989219135554,-0.31564536638490936,-0.03318989181398873
7476,2373.0,,4.813230478279195,-0.3156383597216761,-0.03317766085948592
7488,2374.0,,4.815461064780462,-0.3156313864234426,-0.03316548814751327
7500,2375.0,,4.817681029461366,-0.31562444633132836,-0.03315337340072594
7512,2376.0,,4.819890422901909,-0.31561753928720915,-0.03314131634309976
7524,2377.0,,4.822089295441234,-0.31561066513371394,-0.03312931669992494
7536,2378.0,,4.824277697178777,-0.315603823714221,-0.03311737419779987
7548,2379.0,,4.826455677975405,-0.31559701487285446,-0.03310548856462482
7560,2380.0,,4.828623287454549,-0.31559023845448064,-0.03309365952959577
7572,2381.0,,4.830780575003345,-0.31558349430470456,-0.033081886823198264
7584,2382.0,,4.832927589773748,-0.3155767822698666,-0.03307017017720123
7596,2383.0,,4.835064380683657,-0.31557010219703874,-0.033058509324650875
7608,2384.0,,4.8371909964180295,-0.3155634539340212,-0.03304690399986463
7620,2385.0,,4.839307485429992,-0.31555683732933903,-0.03303535393842507
7632,2386.0,,4.84141389594194,-0.31555025223223865,-0.033023858877173906
7644,2387.0,,4.84351027594664,-0.3155436984926841,-0.033012418554205974
7656,2388.0,,4.845596673208322,-0.31553717596135394,-0.03300103270886326
7668,2389.0,,4.847673135263767,-0.31553068448963795,-0.032989701081729
7680,2390.0,,4.8497397094233925,-0.3155242239296335,-0.03297842341462175
7692,2391.0,,4.851796442772325,-0.3155177941341422,-0.032967199450589485
7704,2392.0,,4.853843382171481,-0.31551139495666664,-0.03295602893390376
7716,2393.0,,4.855880574258627,-0.31550502625140714,-0.03294491161005386
7728,2394.0,,4.857908065449449,-0.315498687873258,-0.032933847225741074
7740,2395.0,,4.859925901938601,-0.3154923796778049,-0.03292283552887284
7752,2396.0,,4.861934129700766,-0.3154861015213208,-0.032911876268557023
7764,2397.0,,4.863932794491703,-0.31547985326076333,-0.03290096919509625
7776,2398.0,,4.8659219418492805,-0.3154736347537712,-0.032890114059982156
7788,2399.0,,4.867901617094526,-0.31546744585866104,-0.03287931061588973
7800,2400.0,,4.869871865332652,-0.3154612864344242,-0.03286855861667174
7812,2401.0,,4.87183273145408,-0.3154551563407234,-0.032857857817353044
7824,2402.0,,4.873784260135474,-0.3154490554378897,-0.032847207974125055
7836,2403.0,,4.875726495840748,-0.31544298358691925,-0.03283660884434019
7848,2404.0,,4.8776594828220885,-0.31543694064947,-0.032826060186506315
7860,2405.0,,4.879583265120953,-0.3154309264878589,-0.03281556176028126
7872,2406.0,,4.881497886569079,-0.3154249409650583,-0.03280511332646736
7884,2407.0,,4.883403390789485,-0.31541898394469325,-0.03279471464700593
7896,2408.0,,4.885299821197456,-0.3154130552910382,-0.03278436548497197
7908,2409.0,,4.887187221001541,-0.31540715486901366,-0.03277406560456863
7920,2410.0,,4.8890656332045355,-0.3154012825441837,-0.032763814771121925
7932,2411.0,,4.890935100604459,-0.3153954381827524,-0.03275361275107536
7944,2412.0,,4.892795665795532,-0.3153896216515608,-0.03274345931198462
7956,2413.0,,4.8946473711691425,-0.3153838328180844,-0.03273335422251226
7968,2414.0,,4.8964902589148185,-0.31537807155042946,-0.03272329725242242
7980,2415.0,,4.898324371021185,-0.3153723377173304,-0.03271328817257564
7992,2416.0,,4.900149749276922,-0.31536663118814684,-0.032703326754923566
8004,2417.0,,4.901966435271715,-0.3153609518328603,-0.03269341277250379
8016,2418.0,,4.903774470397206,-0.3153552995220714,-0.03268354599943468
8028,2419.0,,4.9055738958479305,-0.3153496741269972,-0.03267372621091025
8040,2420.0,,4.907364752622262,-0.31534407551946786,-0.03266395318319497
8052,2421.0,,4.9091470815233444,-0.3153385035719239,-0.03265422669361877
8064,2422.0,,4.910920923160024,-0.3153329581574133,-0.03264454652057186
8076,2423.0,,4.912686317947765,-0.3153274391495884,-0.03263491244349977
8088,2424.0,,4.914443306109583,-0.3153219464227033,-0.032625324242898254
8100,2425.0,,4.9161919276769535,-0.315316479851611,-0.03261578170030837
8112,2426.0,,4.917932222490729,-0.3153110393117603,-0.03260628459831141
8124,2427.0,,4.9196642302020415,-0.31530562467919315,-0.03259683272052401
8136,2428.0,,4.921387990273207,-0.31530023583054173,-0.03258742585159321
8148,2429.0,,4.923103541978629,-0.31529487264302586,-0.03257806377719151
8160,2430.0,,4.924810924405691,-0.3152895349944497,-0.032568746284012046
8172,2431.0,,4.926510176455641,-0.3152842227631996,-0.03255947315976368
8184,2432.0,,4.9282013368444915,-0.31527893582824085,-0.03255024419316619
8196,2433.0,,4.9298844441038865,-0.31527367406911516,-0.032541059173945446
8208,2434.0,,4.931559536581989,-0.3152684373659379,-0.03253191789282862
8220,2435.0,,4.933226652444352,-0.31526322559939524,-0.03252282014153941
8232,2436.0,,4.93488582967479,-0.31525803865074137,-0.03251376571279334
8244,2437.0,,4.936537106076238,-0.3152528764017963,-0.032504754400292955
8256,2438.0,,4.9381805192716195,-0.31524773873494244,-0.03249578599872321
8268,2439.0,,4.939816106704705,-0.31524262553312254,-0.0324868603037467
8280,2440.0,,4.9414439056409565,-0.3152375366798366,-0.03247797711199911
8292,2441.0,,4.943063953168385,-0.3152324720591395,-0.03246913622108446
8304,2442.0,,4.94467628619839,-0.31522743155563804,-0.03246033742957062
8316,2443.0,,4.946280941466604,-0.3152224150544888,-0.03245158053698463
8328,2444.0,,4.947877955533729,-0.3152174224413949,-0.03244286534380816
8340,2445.0,,4.9494673647863685,-0.31521245360260414,-0.03243419165147297
8352,2446.0,,4.9510492054378545,-0.3152075084249057,-0.032425559262356365
8364,2447.0,,4.952623513529078,-0.31520258679562785,-0.03241696797977676
8376,2448.0,,4.9541903249293044,-0.3151976886026355,-0.03240841760798908
8388,2449.0,,4.955749675336997,-0.31519281373432745,-0.03239990795218041
8400,2450.0,,4.957301600280621,-0.3151879620796341,-0.0323914388184655
8412,2451.0,,4.958846135119464,-0.3151831335280146,-0.03238301001388237
8424,2452.0,,4.960383315044435,-0.31517832796945444,-0.0323746213463879
8436,2453.0,,4.961913175078866,-0.3151735452944632,-0.03236627262485345
8448,2454.0,,4.963435750079313,-0.31516878539407156,-0.03235796365906052
8460,2455.0,,4.964951074736349,-0.3151640481598294,-0.03234969425969643
8472,2456.0,,4.966459183575351,-0.31515933348380276,-0.03234146423834996
8484,2457.0,,4.967960110957295,-0.31515464125857184,-0.0323332734075071
8496,2458.0,,4.969453891079529,-0.3151499713772283,-0.032325121580546755
8508,2459.0,,4.97094055797656,-0.3151453237333728,-0.03231700857173649
8520,2460.0,,4.9724201455208235,-0.3151406982211128,-0.032308934196228344
8532,2461.0,,4.97389268742346,-0.3151360947350599,-0.03230089827005455
8544,2462.0,,4.9753582172350805,-0.3151315131703276,-0.032292900610123396
8556,2463.0,,4.976816768346531,-0.31512695342252905,-0.03228494103421501
8568,2464.0,,4.978268373989654,-0.3151224153877739,-0.032277019360977245
8580,2465.0,,4.979713067238046,-0.31511789896266734,-0.032269135409921545
8592,2466.0,,4.98115088100781,-0.3151134040443061,-0.03226128900141881
8604,2467.0,,4.982581848058305,-0.3151089305302776,-0.032253479956695315
8616,2468.0,,4.9840060009928955,-0.3151044783186564,-0.03224570809782864
8628,2469.0,,4.985423372259691,-0.31510004730800273,-0.032237973247743607
8640,2470.0,,4.986833994152286,-0.3150956373973599,-0.03223027523020826
8652,2471.0,,4.988237898810496,-0.3150912484862518,-0.03222261386982984
8664,2472.0,,4.989635118221091,-0.31508688047468086,-0.03221498899205078
8676,2473.0,,4.991025684218526,-0.3150825332631256,-0.03220740042314475
8688,2474.0,,4.992409628485658,-0.3150782067525385,-0.03219984799021269
8700,2475.0,,4.993786982554476,-0.3150739008443438,-0.03219233152117885
8712,2476.0,,4.995157777806819,-0.315069615440435,-0.03218485084478689
8724,2477.0,,4.996522045475087,-0.3150653504431728,-0.032177405790596
8736,2478.0,,4.997879816642954,-0.3150611057553829,-0.03216999618897695
8748,2479.0,,4.999231122246078,-0.31505688128035364,-0.032162621871108306
8760,2480.0,,5.000575993072804,-0.31505267692183414,-0.03215528266897253
8772,2481.0,,5.0019144597648655,-0.3150484925840315,-0.03214797841535215
8784,2482.0,,5.003246552818087,-0.31504432817160927,-0.03214070894382598
8796,2483.0,,5.004572302583068,-0.3150401835896848,-0.032133474088765324
8808,2484.0,,5.00589173926589,-0.3150360587438273,-0.03212627368533018
8820,2485.0,,5.007204892928789,-0.31503195354005575,-0.03211910756946548
8832,2486.0,,5.008511793490852,-0.31502786788483655,-0.03211197557789742
8844,2487.0,,5.009812470728693,-0.3150238016850816,-0.032104877548129636
8856,2488.0,,5.011106954277134,-0.3150197548481459,-0.032097813318439576
8868,2489.0,,5.012395273629877,-0.31501572728182586,-0.0320907827278748
8880,2490.0,,5.0136774581401795,-0.3150117188943567,-0.0320837856162493
8892,2491.0,,5.014953537021522,-0.3150077295944107,-0.03207682182413985
8904,2492.0,,5.016223539348272,-0.3150037592910952,-0.032069891192882415
8916,2493.0,,5.0174874940563505,-0.3149998078939501,-0.03206299356456844
8928,2494.0,,5.018745429943886,-0.3149958753129462,-0.03205612878204137
8940,2495.0,,5.019997375671875,-0.3149919614584831,-0.032049296688892975
8952,2496.0,,5.021243359764833,-0.3149880662413869,-0.03204249712945986
8964,2497.0,,5.022483410611442,-0.3149841895729084,-0.03203572994881987
8976,2498.0,,5.023717556465206,-0.31498033136472103,-0.032028994992788544
8988,2499.0,,5.024945825445084,-0.31497649152891877,-0.03202229210791567
9000,2500.0,,5.0261682455361365,-0.31497266997801426,-0.03201562114148173
